ZIP,CBSA,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
58785,33500,SURREY,ND,1.000000000,1.000000000,1.000000000,1.000000000
58787,33500,TOLLEY,ND,1.000000000,1.000000000,1.000000000,1.000000000
58788,99999,TOWNER,ND,0.023391813,0.000000000,0.000000000,0.021650880
58788,33500,TOWNER,ND,0.976608187,1.000000000,1.000000000,0.978349120
58789,33500,UPHAM,ND,0.922746781,1.000000000,1.000000000,0.926229508
58789,99999,UPHAM,ND,0.077253219,0.000000000,0.000000000,0.073770492
58790,33500,VELVA,ND,1.000000000,1.000000000,1.000000000,1.000000000
58792,33500,VOLTAIRE,ND,1.000000000,1.000000000,1.000000000,1.000000000
58793,99999,WESTHOPE,ND,1.000000000,1.000000000,1.000000000,1.000000000
58794,48780,WHITE EARTH,ND,0.015267176,0.000000000,0.000000000,0.014598540
58794,99999,WHITE EARTH,ND,0.984732824,1.000000000,1.000000000,0.985401460
58795,48780,WILDROSE,ND,0.711864407,1.000000000,1.000000000,0.716666667
58795,99999,WILDROSE,ND,0.288135593,0.000000000,0.000000000,0.283333333
58801,48780,WILLISTON,ND,1.000000000,1.000000000,1.000000000,1.000000000
58802,48780,WILLISTON,ND,1.000000000,1.000000000,1.000000000,1.000000000
58803,48780,WILLISTON,ND,1.000000000,1.000000000,1.000000000,1.000000000
58830,99999,ALAMO,ND,0.255033557,0.200000000,0.000000000,0.250000000
58830,48780,ALAMO,ND,0.744966443,0.800000000,1.000000000,0.750000000
58831,99999,ALEXANDER,ND,1.000000000,1.000000000,1.000000000,1.000000000
58833,99999,AMBROSE,ND,1.000000000,1.000000000,1.000000000,1.000000000
58835,99999,ARNEGARD,ND,1.000000000,1.000000000,1.000000000,1.000000000
58838,99999,CARTWRIGHT,ND,1.000000000,1.000000000,1.000000000,1.000000000
58843,48780,EPPING,ND,1.000000000,1.000000000,1.000000000,1.000000000
58844,99999,FORTUNA,ND,1.000000000,1.000000000,1.000000000,1.000000000
58845,99999,GRENORA,ND,0.238317757,0.200000000,0.250000000,0.236286920
58845,48780,GRENORA,ND,0.761682243,0.800000000,0.750000000,0.763713080
58847,99999,KEENE,ND,1.000000000,1.000000000,1.000000000,1.000000000
58849,48780,RAY,ND,1.000000000,1.000000000,1.000000000,1.000000000
58852,99999,TIOGA,ND,0.041373927,0.035714286,0.000000000,0.039800995
58852,48780,TIOGA,ND,0.958626073,0.964285714,1.000000000,0.960199005
58853,48780,TRENTON,ND,1.000000000,1.000000000,1.000000000,1.000000000
58854,99999,WATFORD CITY,ND,0.999864883,1.000000000,1.000000000,0.999878582
58854,19860,WATFORD CITY,ND,0.000135117,0.000000000,0.000000000,0.000121418
58856,48780,ZAHL,ND,0.732758621,1.000000000,1.000000000,0.741666667
58856,99999,ZAHL,ND,0.267241379,0.000000000,0.000000000,0.258333333
59001,13740,ABSAROKEE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59002,13740,ACTON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59003,99999,ASHLAND,MT,1.000000000,1.000000000,1.000000000,1.000000000
59004,99999,ASHLAND,MT,0.000000000,1.000000000,0.000000000,1.000000000
59006,13740,BALLANTINE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59007,13740,BEARCREEK,MT,1.000000000,1.000000000,1.000000000,1.000000000
59008,13740,BELFRY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59010,99999,BIGHORN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59011,99999,BIG TIMBER,MT,0.992907801,1.000000000,0.990566038,0.992792793
59011,13740,BIG TIMBER,MT,0.007092199,0.000000000,0.009433962,0.007207207
59012,99999,BIRNEY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59013,13740,BOYD,MT,1.000000000,0.000000000,1.000000000,1.000000000
59014,13740,BRIDGER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59015,99999,BROADVIEW,MT,0.094786730,0.000000000,0.000000000,0.093023256
59015,13740,BROADVIEW,MT,0.905213270,1.000000000,1.000000000,0.906976744
59016,99999,BUSBY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59018,99999,CLYDE PARK,MT,1.000000000,1.000000000,1.000000000,1.000000000
59019,13740,COLUMBUS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59020,99999,COOKE CITY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59022,99999,CROW AGENCY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59024,99999,CUSTER,MT,0.041025641,0.000000000,0.000000000,0.040000000
59024,13740,CUSTER,MT,0.958974359,1.000000000,1.000000000,0.960000000
59025,99999,DECKER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59026,13740,EDGAR,MT,1.000000000,0.000000000,1.000000000,1.000000000
59027,99999,EMIGRANT,MT,1.000000000,1.000000000,1.000000000,1.000000000
59028,13740,FISHTAIL,MT,1.000000000,1.000000000,1.000000000,1.000000000
59029,13740,FROMBERG,MT,1.000000000,1.000000000,1.000000000,1.000000000
59030,99999,GARDINER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59031,99999,GARRYOWEN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59032,99999,GRASS RANGE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59033,99999,GREYCLIFF,MT,1.000000000,0.000000000,1.000000000,1.000000000
59034,99999,HARDIN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59035,99999,FORT SMITH,MT,0.000000000,0.000000000,1.000000000,1.000000000
59036,99999,HARLOWTON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59037,13740,HUNTLEY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59038,99999,HYSHAM,MT,1.000000000,1.000000000,1.000000000,1.000000000
59039,99999,INGOMAR,MT,1.000000000,0.000000000,1.000000000,1.000000000
59041,13740,JOLIET,MT,1.000000000,1.000000000,1.000000000,1.000000000
59043,99999,LAME DEER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59044,13740,LAUREL,MT,1.000000000,1.000000000,1.000000000,1.000000000
59046,13740,LAVINA,MT,0.007853403,0.000000000,0.000000000,0.007633588
59046,99999,LAVINA,MT,0.992146597,1.000000000,1.000000000,0.992366412
59047,99999,LIVINGSTON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59050,99999,LODGE GRASS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59052,99999,MC LEOD,MT,1.000000000,1.000000000,1.000000000,1.000000000
59053,99999,MARTINSDALE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59054,99999,MELSTONE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59055,99999,MELVILLE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59057,13740,MOLT,MT,1.000000000,1.000000000,1.000000000,1.000000000
59058,99999,MOSBY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59059,99999,MUSSELSHELL,MT,1.000000000,0.000000000,1.000000000,1.000000000
59061,13740,NYE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59062,99999,OTTER,MT,1.000000000,0.000000000,1.000000000,1.000000000
59063,13740,PARK CITY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59064,13740,POMPEYS PILLAR,MT,0.992125984,1.000000000,1.000000000,0.992700730
59064,99999,POMPEYS PILLAR,MT,0.007874016,0.000000000,0.000000000,0.007299270
59065,99999,PRAY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59066,99999,PRYOR,MT,1.000000000,1.000000000,1.000000000,1.000000000
59067,13740,RAPELJE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59068,13740,RED LODGE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59069,99999,REED POINT,MT,0.307471264,0.000000000,0.200000000,0.301939058
59069,13740,REED POINT,MT,0.692528736,1.000000000,0.800000000,0.698060942
59070,13740,ROBERTS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59071,13740,ROSCOE,MT,1.000000000,0.000000000,1.000000000,1.000000000
59072,99999,ROUNDUP,MT,1.000000000,1.000000000,1.000000000,1.000000000
59074,13740,RYEGATE,MT,0.012145749,0.000000000,0.000000000,0.011811024
59074,99999,RYEGATE,MT,0.987854251,1.000000000,1.000000000,0.988188976
59075,99999,SAINT XAVIER,MT,1.000000000,0.000000000,1.000000000,1.000000000
59076,99999,SANDERS,MT,1.000000000,0.000000000,1.000000000,1.000000000
59077,99999,SAND SPRINGS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59078,99999,SHAWMUT,MT,1.000000000,1.000000000,1.000000000,1.000000000
59079,13740,SHEPHERD,MT,1.000000000,1.000000000,1.000000000,1.000000000
59081,99999,SILVER GATE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59082,99999,SPRINGDALE,MT,1.000000000,0.000000000,1.000000000,1.000000000
59083,99999,SUMATRA,MT,1.000000000,0.000000000,1.000000000,1.000000000
59084,99999,TEIGEN,MT,1.000000000,0.000000000,1.000000000,1.000000000
59085,99999,TWO DOT,MT,1.000000000,1.000000000,1.000000000,1.000000000
59086,14580,WILSALL,MT,0.074141049,0.000000000,0.090909091,0.073043478
59086,99999,WILSALL,MT,0.925858951,1.000000000,0.909090909,0.926956522
59087,99999,WINNETT,MT,1.000000000,1.000000000,1.000000000,1.000000000
59088,13740,WORDEN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59089,99999,WYOLA,MT,1.000000000,0.000000000,1.000000000,1.000000000
59101,99999,BILLINGS,MT,0.000048351,0.000000000,0.000000000,0.000038168
59101,13740,BILLINGS,MT,0.999951649,1.000000000,1.000000000,0.999961832
59102,13740,BILLINGS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59103,13740,BILLINGS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59104,13740,BILLINGS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59105,13740,BILLINGS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59106,13740,BILLINGS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59107,13740,BILLINGS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59108,13740,BILLINGS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59111,13740,BILLINGS,MT,0.000000000,1.000000000,0.000000000,1.000000000
59201,99999,WOLF POINT,MT,1.000000000,1.000000000,1.000000000,1.000000000
59211,99999,ANTELOPE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59212,99999,BAINVILLE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59213,99999,BROCKTON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59214,99999,BROCKWAY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59215,99999,CIRCLE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59217,99999,CRANE,MT,1.000000000,0.000000000,1.000000000,1.000000000
59218,99999,CULBERTSON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59219,99999,DAGMAR,MT,1.000000000,1.000000000,1.000000000,1.000000000
59221,99999,FAIRVIEW,MT,1.000000000,1.000000000,1.000000000,1.000000000
59222,99999,FLAXVILLE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59223,99999,FORT PECK,MT,1.000000000,1.000000000,1.000000000,1.000000000
59225,99999,FRAZER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59226,99999,FROID,MT,1.000000000,1.000000000,1.000000000,1.000000000
59230,99999,GLASGOW,MT,1.000000000,1.000000000,1.000000000,1.000000000
59231,99999,SAINT MARIE,MT,0.000000000,0.000000000,1.000000000,1.000000000
59240,99999,GLENTANA,MT,1.000000000,0.000000000,1.000000000,1.000000000
59241,99999,HINSDALE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59242,99999,HOMESTEAD,MT,1.000000000,0.000000000,1.000000000,1.000000000
59243,99999,LAMBERT,MT,1.000000000,1.000000000,1.000000000,1.000000000
59244,99999,LARSLAN,MT,1.000000000,0.000000000,1.000000000,1.000000000
59247,99999,MEDICINE LAKE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59248,99999,NASHUA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59250,99999,OPHEIM,MT,1.000000000,1.000000000,1.000000000,1.000000000
59252,99999,OUTLOOK,MT,1.000000000,1.000000000,1.000000000,1.000000000
59253,99999,PEERLESS,MT,1.000000000,0.000000000,1.000000000,1.000000000
59254,99999,PLENTYWOOD,MT,1.000000000,1.000000000,1.000000000,1.000000000
59255,99999,POPLAR,MT,1.000000000,1.000000000,1.000000000,1.000000000
59256,99999,RAYMOND,MT,1.000000000,1.000000000,1.000000000,1.000000000
59257,99999,REDSTONE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59258,99999,RESERVE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59259,99999,RICHEY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59260,99999,RICHLAND,MT,1.000000000,1.000000000,1.000000000,1.000000000
59261,99999,SACO,MT,1.000000000,1.000000000,1.000000000,1.000000000
59262,99999,SAVAGE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59263,99999,SCOBEY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59270,99999,SIDNEY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59273,99999,VANDALIA,MT,1.000000000,0.000000000,1.000000000,1.000000000
59274,99999,VIDA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59275,99999,WESTBY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59276,99999,WHITETAIL,MT,1.000000000,0.000000000,1.000000000,1.000000000
59301,99999,MILES CITY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59311,99999,ALZADA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59312,99999,ANGELA,MT,1.000000000,0.000000000,1.000000000,1.000000000
59313,99999,BAKER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59314,99999,BIDDLE,MT,1.000000000,0.000000000,1.000000000,1.000000000
59315,99999,BLOOMFIELD,MT,1.000000000,1.000000000,1.000000000,1.000000000
59316,99999,BOYES,MT,1.000000000,0.000000000,1.000000000,1.000000000
59317,99999,BROADUS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59318,99999,BRUSETT,MT,1.000000000,0.000000000,1.000000000,1.000000000
59319,99999,CAPITOL,MT,1.000000000,1.000000000,1.000000000,1.000000000
59322,99999,COHAGEN,MT,1.000000000,0.000000000,1.000000000,1.000000000
59323,99999,COLSTRIP,MT,1.000000000,1.000000000,1.000000000,1.000000000
59324,99999,EKALAKA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59326,99999,FALLON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59327,99999,FORSYTH,MT,1.000000000,1.000000000,1.000000000,1.000000000
59330,99999,GLENDIVE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59332,99999,HAMMOND,MT,1.000000000,0.000000000,1.000000000,1.000000000
59333,99999,HATHAWAY,MT,1.000000000,0.000000000,1.000000000,1.000000000
59336,99999,ISMAY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59337,99999,JORDAN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59338,99999,KINSEY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59339,99999,LINDSAY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59341,99999,MILDRED,MT,1.000000000,0.000000000,1.000000000,1.000000000
59343,99999,OLIVE,MT,1.000000000,0.000000000,1.000000000,1.000000000
59344,99999,PLEVNA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59345,99999,POWDERVILLE,MT,1.000000000,1.000000000,0.000000000,1.000000000
59347,99999,ROSEBUD,MT,1.000000000,0.000000000,1.000000000,1.000000000
59349,99999,TERRY,MT,1.000000000,0.000000000,1.000000000,1.000000000
59351,99999,VOLBORG,MT,1.000000000,0.000000000,1.000000000,1.000000000
59353,99999,WIBAUX,MT,1.000000000,1.000000000,1.000000000,1.000000000
59354,99999,WILLARD,MT,0.000000000,0.000000000,1.000000000,1.000000000
59401,24500,GREAT FALLS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59402,24500,MALMSTROM AFB,MT,0.000000000,1.000000000,0.000000000,1.000000000
59403,24500,GREAT FALLS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59404,99999,GREAT FALLS,MT,0.000309358,0.000000000,0.000000000,0.000280938
59404,24500,GREAT FALLS,MT,0.999690642,1.000000000,1.000000000,0.999719062
59405,24500,GREAT FALLS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59406,24500,GREAT FALLS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59410,25740,AUGUSTA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59411,99999,BABB,MT,1.000000000,1.000000000,1.000000000,1.000000000
59412,24500,BELT,MT,1.000000000,1.000000000,1.000000000,1.000000000
59414,24500,BLACK EAGLE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59416,99999,BRADY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59417,99999,BROWNING,MT,1.000000000,1.000000000,1.000000000,1.000000000
59418,99999,BUFFALO,MT,1.000000000,1.000000000,1.000000000,1.000000000
59419,99999,BYNUM,MT,1.000000000,1.000000000,1.000000000,1.000000000
59420,99999,CARTER,MT,1.000000000,0.000000000,1.000000000,1.000000000
59421,24500,CASCADE,MT,0.861751152,0.937500000,1.000000000,0.865615142
59421,25740,CASCADE,MT,0.138248848,0.062500000,0.000000000,0.134384858
59422,99999,CHOTEAU,MT,1.000000000,1.000000000,1.000000000,1.000000000
59424,99999,COFFEE CREEK,MT,1.000000000,0.000000000,1.000000000,1.000000000
59425,99999,CONRAD,MT,1.000000000,1.000000000,1.000000000,1.000000000
59427,99999,CUT BANK,MT,1.000000000,1.000000000,1.000000000,1.000000000
59430,99999,DENTON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59432,99999,DUPUYER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59433,99999,DUTTON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59434,99999,EAST GLACIER PARK,MT,1.000000000,1.000000000,1.000000000,1.000000000
59435,99999,ETHRIDGE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59436,99999,FAIRFIELD,MT,0.995555556,1.000000000,1.000000000,0.995717345
59436,24500,FAIRFIELD,MT,0.004444444,0.000000000,0.000000000,0.004282655
59440,99999,FLOWEREE,MT,0.641509434,0.000000000,0.000000000,0.635514019
59440,24500,FLOWEREE,MT,0.358490566,0.000000000,1.000000000,0.364485981
59441,99999,FOREST GROVE,MT,1.000000000,1.000000000,0.000000000,1.000000000
59442,99999,FORT BENTON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59443,99999,FORT SHAW,MT,0.038585209,0.000000000,0.000000000,0.037267081
59443,24500,FORT SHAW,MT,0.961414791,1.000000000,1.000000000,0.962732919
59444,99999,GALATA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59446,99999,GERALDINE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59447,99999,GEYSER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59448,99999,HEART BUTTE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59450,99999,HIGHWOOD,MT,1.000000000,1.000000000,1.000000000,1.000000000
59451,99999,HILGER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59452,99999,HOBSON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59453,99999,JUDITH GAP,MT,1.000000000,1.000000000,1.000000000,1.000000000
59454,99999,KEVIN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59456,99999,LEDGER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59457,99999,LEWISTOWN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59460,99999,LOMA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59461,99999,LOTHAIR,MT,1.000000000,0.000000000,1.000000000,1.000000000
59462,99999,MOCCASIN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59463,24500,MONARCH,MT,1.000000000,1.000000000,1.000000000,1.000000000
59464,99999,MOORE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59465,24500,NEIHART,MT,1.000000000,1.000000000,1.000000000,1.000000000
59466,99999,OILMONT,MT,1.000000000,1.000000000,1.000000000,1.000000000
59467,99999,PENDROY,MT,1.000000000,0.000000000,1.000000000,1.000000000
59468,24500,POWER,MT,0.091482650,0.333333333,0.000000000,0.093167702
59468,99999,POWER,MT,0.908517350,0.666666667,1.000000000,0.906832298
59469,99999,RAYNESFORD,MT,1.000000000,1.000000000,1.000000000,1.000000000
59471,99999,ROY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59472,24500,SAND COULEE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59474,99999,SHELBY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59477,24500,SIMMS,MT,1.000000000,0.000000000,1.000000000,1.000000000
59479,99999,STANFORD,MT,1.000000000,1.000000000,1.000000000,1.000000000
59480,24500,STOCKETT,MT,1.000000000,1.000000000,1.000000000,1.000000000
59482,99999,SUNBURST,MT,1.000000000,1.000000000,1.000000000,1.000000000
59483,24500,SUN RIVER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59484,99999,SWEET GRASS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59485,24500,ULM,MT,1.000000000,1.000000000,1.000000000,1.000000000
59486,99999,VALIER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59487,99999,VAUGHN,MT,0.020602219,0.000000000,0.000000000,0.019877676
59487,24500,VAUGHN,MT,0.979397781,1.000000000,1.000000000,0.980122324
59489,99999,WINIFRED,MT,1.000000000,0.000000000,1.000000000,1.000000000
59501,99999,HAVRE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59520,99999,BIG SANDY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59521,99999,BOX ELDER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59522,99999,CHESTER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59523,99999,CHINOOK,MT,1.000000000,1.000000000,1.000000000,1.000000000
59524,99999,DODSON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59525,99999,GILDFORD,MT,1.000000000,1.000000000,1.000000000,1.000000000
59526,99999,HARLEM,MT,1.000000000,1.000000000,1.000000000,1.000000000
59527,99999,HAYS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59528,99999,HINGHAM,MT,1.000000000,1.000000000,1.000000000,1.000000000
59529,99999,HOGELAND,MT,1.000000000,1.000000000,1.000000000,1.000000000
59530,99999,INVERNESS,MT,1.000000000,1.000000000,1.000000000,1.000000000
59531,99999,JOPLIN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59532,99999,KREMLIN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59535,99999,LLOYD,MT,1.000000000,1.000000000,1.000000000,1.000000000
59537,99999,LORING,MT,1.000000000,1.000000000,1.000000000,1.000000000
59538,99999,MALTA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59540,99999,RUDYARD,MT,1.000000000,1.000000000,1.000000000,1.000000000
59542,99999,TURNER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59544,99999,WHITEWATER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59545,99999,WHITLASH,MT,1.000000000,0.000000000,1.000000000,1.000000000
59546,99999,ZORTMAN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59547,99999,ZURICH,MT,1.000000000,0.000000000,1.000000000,1.000000000
59601,25740,HELENA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59602,25740,HELENA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59604,25740,HELENA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59620,25740,HELENA,MT,0.000000000,0.000000000,1.000000000,1.000000000
59623,25740,HELENA,MT,0.000000000,1.000000000,0.000000000,1.000000000
59624,25740,HELENA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59625,25740,HELENA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59626,25740,HELENA,MT,0.000000000,1.000000000,1.000000000,1.000000000
59631,25740,BASIN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59632,25740,BOULDER,MT,1.000000000,1.000000000,1.000000000,1.000000000
59633,25740,CANYON CREEK,MT,1.000000000,1.000000000,1.000000000,1.000000000
59634,25740,CLANCY,MT,1.000000000,1.000000000,1.000000000,1.000000000
59635,25740,EAST HELENA,MT,1.000000000,1.000000000,1.000000000,1.000000000
59636,25740,FORT HARRISON,MT,1.000000000,0.000000000,1.000000000,1.000000000
59638,25740,JEFFERSON CITY,MT,1.000000000,0.000000000,1.000000000,1.000000000
59639,25740,LINCOLN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59640,25740,MARYSVILLE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59641,25740,RADERSBURG,MT,1.000000000,0.000000000,1.000000000,1.000000000
59642,99999,RINGLING,MT,1.000000000,1.000000000,1.000000000,1.000000000
59643,25740,TOSTON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59644,25740,TOWNSEND,MT,1.000000000,1.000000000,1.000000000,1.000000000
59645,25740,WHITE SULPHUR SPRINGS,MT,0.003755869,0.000000000,0.000000000,0.003610108
59645,99999,WHITE SULPHUR SPRINGS,MT,0.996244131,1.000000000,1.000000000,0.996389892
59647,25740,WINSTON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59648,25740,WOLF CREEK,MT,1.000000000,1.000000000,1.000000000,1.000000000
59701,15580,BUTTE,MT,0.996308518,0.999472017,0.998685940,0.996688419
59701,99999,BUTTE,MT,0.000167795,0.000000000,0.000000000,0.000146099
59701,25740,BUTTE,MT,0.003523687,0.000527983,0.001314060,0.003165482
59702,15580,BUTTE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59703,15580,BUTTE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59710,99999,ALDER,MT,1.000000000,0.000000000,1.000000000,1.000000000
59711,99999,ANACONDA,MT,0.977725674,0.991836735,1.000000000,0.979358144
59711,15580,ANACONDA,MT,0.022274326,0.008163265,0.000000000,0.020641856
59713,99999,AVON,MT,1.000000000,0.000000000,1.000000000,1.000000000
59714,14580,BELGRADE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59715,99999,BOZEMAN,MT,0.003565436,0.000336247,0.000000000,0.002829724
59715,14580,BOZEMAN,MT,0.996434564,0.999663753,1.000000000,0.997170276
59716,14580,BIG SKY,MT,0.950984176,0.995535714,0.866666667,0.951807229
59716,99999,BIG SKY,MT,0.049015824,0.004464286,0.133333333,0.048192771
59717,14580,BOZEMAN,MT,0.000000000,1.000000000,0.000000000,1.000000000
59718,99999,BOZEMAN,MT,0.000075089,0.000000000,0.000000000,0.000061132
59718,14580,BOZEMAN,MT,0.999924911,1.000000000,1.000000000,0.999938868
59719,14580,BOZEMAN,MT,1.000000000,1.000000000,1.000000000,1.000000000
59720,99999,CAMERON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59721,99999,CARDWELL,MT,0.467532468,0.333333333,0.000000000,0.458677686
59721,25740,CARDWELL,MT,0.532467532,0.666666667,1.000000000,0.541322314
59722,99999,DEER LODGE,MT,1.000000000,1.000000000,1.000000000,1.000000000
59724,99999,DELL,MT,1.000000000,0.000000000,1.000000000,1.000000000
59725,99999,DILLON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59727,15580,DIVIDE,MT,0.764705882,0.000000000,1.000000000,0.754098361
59727,99999,DIVIDE,MT,0.235294118,1.000000000,0.000000000,0.245901639
59728,99999,ELLISTON,MT,1.000000000,1.000000000,1.000000000,1.000000000
59729,14580,ENNIS,MT,0.000533333,0.000000000,0.000000000,0.000485201
59729,99999,ENNIS,MT,0.999466667,1.000000000,1.000000000,0.999514799
